Label,Text
Agriculture,"ኣብ ትግራይ ን22 ወረዳታት 102 ሺሕን 267 ኩንታል ዘበናዊ ዱኽዒ ከምዝተባፅሐ ቢሮ ሕርሻን ልምዓት ገፀርን ልምዓት ገፀርን ግዚያዊ ምምሕዳር እቲ ክልል ኣፍሊጡ። እዋናዊ ኩነታት ክልል ትግራይ ኣብ ኣሰካፊ ኩነታት ከምዝርከብ ዝሓበረ እቲ ቢሮ፥  ኣብ ሕርሻ ምንጣፍ ንቐፃሊ ህልውና ወሳኒ ብምዃኑ ሓረስታይ ዋላ ኣብ ዝተፃበበ እዋን ሕርሻዊ ንጥፈታቱ ንኽውግን እናሰርሐ ከምዝኾነ ገሊፁ፡፡ ነዚ ድማ ኣብ ክራማት እዚ ዓመት ከም ክልል ትልሚ ሓደጋ እዋን ብምሕንፃፅ ምስ መንግስቲ ፌዴራል ብምውዳድ እናተንቀሳቐሰ ከምዝርከብ ዝገለፀ እቲ ቢሮ፥ ኣብ እታወታት ቀረብ ዝራእቲን ዘመናዊ ድኹዕን ትኹረት ገይሩ እናሰርሐ ከምዘሎ ኣብሪሁ። ከም ኣገላልፃ ቢሮ ሕርሻን ልምዓት ገፀርን ልምዓት ገፀርን ግዚያዊ ምምሕዳር ክልል ትግራይ፥ ንዘበነ ምህርቲ 2013/14 ከም ክልል 800 ሺሕ ኩንታል ዘበናዊ ዱኽዒ ንምጥቃም ትልሚ ተታሒዙ ነይሩ። ዛጊድ 260 ሺሕን 538 ኩንታል (39,933.5 ኩንታል ዩርያ፣ 220,544.5 ኩንታል ኤን ፒ ኤስ) ካብ ወደብ ከምዝኣተወ ኣፍሊጡ።"
Agriculture,ኣብ ዝሓለፉ ሰለስተ ዓማውቲ ካብ ዘፈር ሕርሻ 61 ሚኢታዊ ቀዋሚን ግዚያዊን ዕድል ስራሕ ከምዝተፈጠረ ቀዳማይ ሚኒስትር ኣቢይ ኣሕመድ ገሊፆም። ኣብ ዘፈር ሕርሻ ምዕዋት ካብ ሞንጎ ዝኸተኸኣሉ ሽቶታት ዝተወሰኑ ዕላዊ ተገይሩ፡፡ እቶም ቀዳማይ ሚኒስትር ኣብ ማሕበራዊ ሚዲያ ገፆም ዕላዊ ኣብ ዝገበሩዎ ሓበሬታ፥ ብዕዳጋ ዝምራሕ ኣሰራርሓ ልምዓት ሕርሻ ኣጠናኺርካ ንምትግባር ንኽሕግዝ ብዝብል ዕዳጋ ተኮር ኩታ ገጠም ልምዓት ሕርሻ፤ ኣብ 3 ነጥቢ 2 ሚሊየን ሄክታር ኣብ ኣርባዕተ ክልላት 10 ዓይነታት ኣዝርእቲ እናተኻየደ ከምዝርከብ ተገሊፁ፡፡ ካብ ዝተሓተ ክሳብ ዓበይቲ ኮምባይነራትን መኹዓቲ ማይ መስኖን ሪግን ካልኦት እታወታት ቀረባት መሳርሒ ሕርሻ ካብ ቀረፅን ታክሲን ናፃ ከምኡ እውን ኣብ ውሽጢ ሃገር ንምፍራይን ንምግጥጣምን ዘድሊ እታወት ብተመሳሳሊ ካብ ታክሲ ናፃ ንኽኸውን ተገይሩ ተባሂሉ፡፡ ኣብ ዕዳጋ ዓለም ተቐባልነቱ እናወሰኸ ዝመፅአ ልምዓት ኣቮካዶ ምስፍሕፋሕ እውን ዕዳጋ ተኮር ኩታ ገጠም ልምዓት ሕርሻ ኣብ 34 ሺሕን 271 ሄክታር መሬት ክለምዕ ክኢሉ።
Agriculture,ኣብ ክልል ትግራይ ንዘበነ ፍርያት ሕርሻ 2013/14 ዓ.ም ካብ ሞንጎ ዘድሊ ዘበናዊ ዱኽዒ ሓመድ (መዳበርያ) ፍርቁ ናብቲ ክልል ከምዝበፅሐ ቢሮ ሕርሻን ልምዓት ገፀርን ግዚያዊ ምምሕዳር እቲ ክልል ኣፍሊጡ። ምክትል ሓላፊ እቲ ቢሮ ኣይተ ብርሃነ ኣርኣያ ንግልጋሎት ዜና ኢትዮጵያ ከምዝገለፁዎ፥ ኣብ ዘበነ ምህርቲ እዚ ዓመት 800 ሺሕ ኩንታል መዳበርያ ከምዘድሊ ኢዩ። ካብ ሞንጎ እዚ እቲ 400 ሺሕ ኩንታል ናብቲ ክልል ከምዝበፅሐ ገሊፆም። እቲ ግዚያዊ ምምሕዳር ንመግዝኢ መዳበርያ ብመሰረት ዘሃቦ ዋሕስ ልቓሕ ብር 1 ነጥቢ 8 ቢሊየን፥ እቲ መዳበርያ እናቐረበ ከምዝኾነ እቶም ምክትል ቢሮ ሓላፊ ገሊፆም። እቲ መዳበርያ ናብ ሓረስቶት ንምክፍፋል ቅድመ ምድላው እናተገበረ ከምዝኾነ እውን ኣብሪሆም ክብል ግዜኢ ፀብፂቡ።
Agriculture,ኣብ ኢትዮጵያ ዝዘንብ ዘሎ ዝናብ ንምድላው ክረምታዊ ማእቶት ምቹው ብምዃኑ ሓረስታይ ጠንኪሩ ክሰርሕ ይግባእ ክብል ሚኒስቴር ሕርሻ ኣፍሊጡ። ምስ ፋና ብሮድካስቲንግ ኮርፖሬት ፃንሒት ዝገበሩ ዳይሬክተር ጀነራል ኤክስቴንሽን ዘራእቲ እቲ ሚኒስቴር ኣይተ ግርማሜ ጋሩማ፥ እቲ ዝናብ ሓረስታይ መሬቱ ብጠሊ ንክሓርስ ዘኽእል ኢዩ ኢሎም። ስለዝኾነ ሓረስታይ ጠንኪሩ ክሰርሕ ይግባእ ክብሉ ገሊፆም።
Agriculture,ንኽረምታዊ ሕርሻ ዝውዕል 9 ነጥቢ 4 ሚሊየን ኩንታል ዘበናዊ ዱኽዒ ናብ ውሽጢ ሃገር ከምዝኣተወ ሚኒስቴር ሕርሻ ኣፍሊጡ። መንግስቲ ፍርያታውነት ዘፈር ሕርሻ ንምሕጋዝ ብር 4 ነጥቢ 5 ቢሊየን ከምዝመደበ ተገሊፁ። ሚኒስትር ዲኤታ ወይዘሮ ኣይናለም ንጉሴ ንግዜኢ ከምዝገለፀኦ፥ ኣብ ክረምታዊ ሕርሻ እዚ ዓመት 18 ነጥቢ 1 ሚሊየን ኩንታል ዘበናዊ ዱኽዒ ንምቕራብ ዕድጊት እናተኻየደ ይርከብ። ብመሰረት እዚ ድማ ኣብ ወደብ ጂቡቲ ካብ ሞንጎ ዝበፅሐ 10 ሚሊየን ኩንታል 9 ነጥቢ 4 ሚሊየን ኩንታል ዘበናዊ ዱኽዒ ናብ ውሽጢ ሃገር ኣቲዩ ናብ መኽዚን ዩኒየናት ከምዘበፅሐ ገሊፀን።
Agriculture,ኢንስቲቲዩት ስፔስ ሳይንስን ቴክኖሎጂን ኢትዮጵያ ቴክኖሎጂ ስፔስ ብምጥቃም ውፅኢታውነት እቶት ሕርሻ ንምስሳን ዘኽእል ሰነድ ስምምዕነት ተኸቲሙ። እቲ ስምምዕነት ሰነድ ሓበሬታ ሳተላይት ብምጥቃም ግብርና ንምዝማን፣ ኣብ ቅድመ ትንበያ ኩነታት ኣየር ከምኡውን ዓቕሚ ሰብ ሞያ ምጉልባት ዘኽእል ኢዩ ተባሂሉ። ኣብቲ እዋን ስምምዕነት ኣብ ውሽጢ 15 መዓልታት ጉጅለ ተጣይሹ ናብ ተግባር ከምዝእቶ ተገሊፁ። ካብቲ ስምምዕነት ብዝዘለለ ብቕልጡፍ ናብ ተግባር ብምእታው ግብርና ምዝማን ከምዝግባእ ናይ ሓባር ስምምዕነት ከምዝተፈጠረ ካብቲ ኢንስቲትዩት ዝረኸብናዮ ሓበሬታ የረድእ።
Agriculture,ንፓርኪታት ኢንዱስትሪ መቀነባበሪ ፍርያት ሕርሻ ሓይሊ ንምቕራብ ዝተፈላለዩ ይስራሕቲ እናተሰርሑ ከምዝኾኑ ሓይሊ ኤሌክትሪክ ኢትዮጵያ ኣፍሊጡ። ንክምረቑ ድሉው ንዝኾነ ፓርክ ኢንዱስትሪ መቀነባበሪ ፍርያት ሕርሻ ሓይሊ ኤሌክትሪክ ንምቕራብ ክልተ ኣማራፂታት ተታሒዞም መፅናዕቲ እናተኻየደሎም ምፅንሑ ዳይሬክተር ኮሙዩኒኬሽን እቲ ትካል ኣይተ ሞገስ መኮንን ገሊፆም፡፡ ነቲ ፓርክ ሓይሊ ኤሌክትሪክ ንምቕራብ ካብ መከፋፈሊ ሓይሊ ጣቢያ ባህርዳር ብዳንግላ-ቡሬ ኣቢሉ 69 ኪሎ ሜትሮ ዝሽፍን በዓል 132 ኪሎ ቮልት መስመር ከምኡ እውን ካብ ጣቢያ መከፋፈሊ ሓይሊ ደብረ ማርቆስ ናብቲ ፓርክ ዝኸይድ 92 ኪሎ ሜትሮ በዓል 230 ኪሎ ቮልት መስመር ምዝርጋሕ ኣማራፂታት ተፈሊዮም ትንተና ቴክኒክን ፋይናንስን ከምዝተኻየደሎም ተዛሪቦም፡፡
Agriculture,ክፍለ ኢኮኖሚ ሕርሻ ንምምሕያሽ ናብ ተግባር ዝኣተወ ስርዓት ሊዝ ፋይናንስ ወድዓዊ ኩነታት ኢትዮጵያ ኣብ ግምት ዘእተወ ክኸውን ከምዝግባእ ሚኒስቴር ሕርሻ ሓቲቱ። ሚኒስቴር ሕርሻ ምስ ትካላት ፋይናንስ ኣብ ዙሪያ ሊዝ ፋይናንስ ይዛተ ኣሎ፡፡ ኣብቲ ዘተ ኣብ ብሄራዊ ባንኪ ዝተገበሩ ምምሕያት ማዕቐፍ ሕጊ ንዕቤት እቲ ዓውዲ ኣስተዋፅኦ ይግበሩ እምበር ኩሎም መዳርግቲ ኣካላት ተቐራሪቦም ምስራሕ ከምዘድሊዮም ተገሊፁ። ባንኪታት ሓፈሻዊ ልቐሐን 5 ሚኢታዊ ኣብ ፋይናንስ ሊዝ ሕርሻ ከውዕሉ ይግባእ ይበሃል እምበር ቁፅፅር ኣብ ምግባር ግን ትኹረት ክግበረሉ ይግባእ ተባሂሉ።
Agriculture,ሚኒሰስትር ገንዘብ ኣሕመድ ሽዴን ሚኒስትር ሕርሻ ዑመር ሑሴንን ምስ ፕሬዚዳንት መበል 26 ኮንፈረንስ ኩነታት ለውጢ ኣየር ኣብ ውድብ ሕቡራት መንግስታት ኣሎክ ሻርማ ኣብ ሓምለዋይ ልምዓት ኣድሂቦም ተዛቲዮም። እቶም ሚኒስትራት ምስቶም ፕሬዚዳንት ኣብ ዝነበሮም ፃንሒት፥ ለውጢ ኣየር ኣብ ተግባራት ምክልኻል ሓምለዋይ ልምዓትን መሊስካ ምህናፅ ብዛዕባ ዝከኣለሉ ኩነታትን ኣመልኪቶም ተላዚቦም። ኩነታት ለውጢ ኣየር ንምክልኻ ኣብ ዝካየዱ ስራሕቲ ልምዓት ኣብ ልዕሊ ሃፍቲ ተፈጥሮ ዝፍጠሩ ፀገማት ተፈጥሮኣዊ ምላሽ ንመሃብ ቁልፊ ግደ ከምዝህልዎም ኣብቲ ዘተ ከምዝተልዓለ ግዜኢ ፀብፂቡ።
Agriculture,ኣብ ዘበነ ምህርቲ 2013/2014 ዓ.ም ብብርኪ ሃገር ልዕሊ 18 ሚሊየን 100 ሺሕን ኩንታል ዘበናዊ ዱኽዒ ንምቕራብ እናተሰርሐ ከምዝኾነ ሚኒስቴር ሕርሻ ኣፍሊጡ። እቲ ሚኒስቴር ኣብ ቀረብ እታወት ሕርሻ ዝምልከት መዳርግቲ ኣካላት ዘሳተፈ መድረኽ ዘተ ኣብ ከተማ ባህርዳር የሳልጥ ኣሎ። ሚኒስትር ዲኤታ ሕርሻ ወይዘሮ ኣይናለም ንጉሴ፥ ሕርሻ ዓንዲ ሑቐ ኢትዮጵያ ከምዝኾነ ገሊፀን። እቲ ዓውዲ ንምዝማንን ፍርያት ንምድንፋዕን ብቴክኖሎጂ ዝተሓገዘ እታወት ናይ ምምላእ ተግባር እናተሳለጠ ከምዝኾነ እውን ተዛሪበን። ብፍላይ ድማ ኣብ ዘበነ ምህርቲ 2013/2014 ዓ.ም ልዕሊ 18 ሚሊየንን 100 ሺሕን ዘበናዊ ዱኽዒ ኣብ እዋኑ ንሓረስቶት ንኽበፅሕ ብዕቱብ እናተሰርሐ ከምዝኾነ ገሊፀን።
Agriculture,ሚኒስትር ሕርሻ ኣይተ ዑመር ሑሴን ኣብ ኢትዮጵያ ኢንቨስት ብምግባር ብሕታዊ ኤክስፖርተር ፍርያት ፓስታ ምስ ዝኾኑ በዓል ሃፍቲ ጅቡቲ ኣይተ ዲሬ ዓሊ ተዛቲዮም። እቶም በዓል ሃፍቲ ወናኒ ፉድ ኮምፕሌክስ ኣልቪማ እንትኾኑ፥ ኣብ ኢትዮጵያ መዋእለ ንዋዮም ብምፍሳስ ካብ ውሽጢ ዓዲ ካብ ዝውዕል ፍርያት ሓሊፉ ናብ ጅቡቲን ሶማሊ ላንድን ብምልኣኽ ሸርፊ ወፃኢ ክርከብ እናገበረ ከምዝርከብ ተሓቢሩ። እቶም ሚኒስትር፥ ንኢትዮጵያውያን ዕድል ስራሕ ኣብ ምፍጣር፣ ካብ ወፃኢ ዘኣትዉ ፍርያታት ፓስታ ብምትካእን ሸርፊ ወፃኢ ክርከብ ብምግባርን፤ እቶም በዓል ሃፍቲ እናተፃወቱዎ ዝርከቡ ግደ ንኢዶም። ኢንቨስትመንት ጅቡቲን ኢትዮጵያን ብፍላይ ኣብ ዘፈራት መቀነባበሪ ምግቢን ሕርሻን ብዝበለፀ ንምብርትታዕ፥ ክልቲአን ሃገራት ተቐራሪበን እናሰርሓ ምዃነን እውን ኣብሪሆም። ካብዚ ሓሊፉ ድማ መንግስቲ ከምዚኦም ዝበሉ ሰብ ሃፍቲ ንምብርትታዕ ኣድላዪ ዘበለ ኩሉ ምትሕብባር ከምዝገብር ኣረጋጊፆም፡፡
Agriculture,ፓርክታት ኢንዱስትሪ መቀነባበሪ ሕርሻ ብሙሉእ ዓቕሚ ናብ ስራሕ እንትኣትዉ ናብ ውሽጢ ሃገር ዝኣቱ ፍርያት ናይ ምትካእ ሙሉእ ዓቕሚ ከምዘለዎም ሚኒስትር ዲኤታ ሚኒስቴር ንግዲን ኢንዱስትሪን ኣይተ እሸቴ ኣስፋው ገሊፆም። ሚኒስቴር ንግድን ኢንዱስትሪን ዕዳጋ ንግዲ ንልምዓት ክልል ኣምሓራን ከምኡ እውን ኣመራርሓታት ቢሮ ኢንቨስትመንትን ኢንዱስትሪን፥ ኣብ ኣግሮ ኢንዱስትሪ ፓርክ ቡሬ ናብ ስራሕ ዝኣተዉ ፋብሪካታትን ፋብሪካ ዘይቲ ፊቤላን ተዓዚቦም። ኣብቲ ዑደት 97 ሚኢታዊ ህንፀት ስርሑ ኣብ ዝተዛዘመ ኣግሮ ኢንዱስትሪ ቡሬ ብ7 ዓይነታት ፍርያት ዝተዋፈረ ሪችላንድ ኣግሮ ኢንዱስትሪን ኣብ ምፍራይ ዘይቲን ኣብ ዘፈር ሃነፅቲ ምግቢ ዝሰርሕ ኩባኒያ ቻይና ናብ ስራሕ ምእታዎም ተገሊፁ። ብብር 2 ነጥቢ1 ቢሊየን ኢንቨስትመንት ወፃኢ ናብ ስራሕ እናኣተወ ዝርከብን ኣብ መዓልቲ 1 ነጥቢ 5 ሚሊየን ሊትሮ ዘይቲ ብምፍራይ ጠለብ ዘይቲ እዛ ሃገር ብ60 ሚኢታዊ ከምዘማልእ ዝተዘረበሉ ፋብሪካ ፊቤላ መቀነባበሪ ዘይቲ ብልዒ እውን ዑደት ተገይሩሉ።
Agriculture,ኣብ እዋን ክረምቲ ኣብ 13 ነጥቢ 4 ሄክታር መሬት ካብ ዝለምዐ ዝራእቲ ኣብ ትሽዓተ ሚሊየን ሄክታር ዝነበረ ከምዝተኣከበ ሚኒስቴር ሕርሻ ኣፍሊጡ። ዳይሬክተር ልምዓት ዝራእቲ እቲ ሚኒስቴር ኣይተ ኢሳይያስ ለማ፥ ኣብ ክራማት ዓመተ 2012/2013 ኣብ ዝተፈላለዩ ከባቢታት ኢትዮጵያ 13 ነጥቢ 4 ሚሊየን ሄክታር መሬት ብዝራእቲ ተሸፊኑ ከምዝነበረ ገሊፆም። ካብ ሞንጎ እዚ ኣብ ትሽዓተ ሄክታር መሬት ዝነብ ዝራእቲ ከምዝተኣከበ ዝገለፁ እቶም ዳይሬክተር፥ ኣብ ክልል ትግራይ ዝራእቲ ይሰብሰብ እምበር ዝተዋደደ ሓበሬታ ብዘይ ምህላዉ ኣብቲ ኣሃዝ ኣይተኻተተን ኢሎም። ኣብ እዋን ክራማት ካብ ትልሚ ንላዕሊ ከምዝተሓረሰ ብምግላፅ ኣብ ኢትዮጵያ ዘሎ መብዛሕትኡ ዝራእቲ ከምዝተኣከበን ዝተረፈ ትሕቲ 15 ሚኢታዊ ከምዝኾነ ተዛሪቦም። ልዕሊ 16 ሚሊየን ኩንታል ዘበናዊ ዱኽዒ (ማዳበሪያ) ተዳሊዩ ከምዝነበረ እውን ገሊፆም።
Agriculture,ኣብ ባይቶ ወከልቲ ህዝቢ ቀዋሚ ኮሚቴ ጉዳያት ሕርሻ፣ ሰበኽ ሳግምን ሓለዋ ከባቢ ብሚኒስቴር ሕርሻ እናተሰርሑ ዝርከቡ ስራሕቲ ለውጢ ኣመልኪቱ ምልከታ መስክ ገይሩ። ኣብ ምልከትኡ ድማ ዓውዲ ሕርሻ ንምዝማን ቤት ዕዮ እቲ ሚኒስቴር ትኹረት ገይሪሩ እናሰርሐ ከምዝኾነ፥ ኣብቲ ቀዋሚ ኮሚቴ ኣካቢት ንኡስ ኮሚቴ ሓለዋ ወይዘሮ ኣበባዬ ገዛሀኝ ገሊፀን፡፡ እቲ ትካል ኣብ ምዝማን ድማ ካብ ፌዴራል ክሳብ ጣቢያ ዘሎ ውዳብ እዋናዊ ሓበሬታ ንምርካብ ዘኽእል ኣሰራርሓ ምዝርግሑ እውን ብጥንኩር ጎኑ ኣልዒለን፡፡ ኣብ ከባቢ እቲ ትካል ዘርከቡ ክፋላት ሕብረተሰብ ግልጋሎት በተ-መፃሕፍቲን ማይ ንመሃብ ዝተጀመሩ ስራሕቲ ምህላዎ ዝሓበራ እተን ኣካቢት ንኡስ ኮሚቴ፥ እቲ ኣገልግሎት ተጠናኺሩ ክቕፅል ከምዝግባእ ኣገንዚበን፡፡
Agriculture,ኣብ ክልል ቤኒንሻንጉል ጉሙዝ ብኢንቨስትመንት ሕርሻ ተዋፊሮም ዘየልምዑ 29 ሰብሃፍቲ ፍቓዶም ከምዘቛረፀ ቦርድ ኢንቨስትመንት እቲ ክልል ገሊፁ። እቲ ቦርድ ኢንቨስትመንት ሎሚ መዓልቲ ኣብ ዘሳለጦ ኣኼባ፥ ኣብ ኢንቨስትመንት ሕርሻ ተዋፊሮም ናብ ልምዓት ዘይኣተዉ 29 ሰብ ሃፍቲ ፍቓዶም ሙሉእ ብሙሉእ ንኽቋረፅ ውሳነ ኣመሓላሊፉ ኢዩ። ፍቓዶም ዝተቛረፀሎም ሰብሃፍቲ ኣብቲ ክልል ብሕርሻ ኢንቨስትመንት ንምውፋር ብመሰረት ዝወሰዱዎ ፍቓድ፥ ዝተውሃቦም መሬት ዘየልምዑ ከምዝኾኑ ካብ ቢሮ ጉዳያት ኮሙዩኒኬሽን መንግስቲ እቲ ክልል ዝረኸብናዮ ሓበሬታ የረድእ። እቶም ሰብሃፍቲ ብመሰረት ዘኣተዉዎ ውዕሊ ንኅልምዑ ተደጋጋሚ መጠንቀቕታ ዝተውሃቦም ይኹ እምበር ከልምዑ ከምዘይከኣሉ ኢዩ እቲ ቦርድ ገሊጹ ዘሎ።
Agriculture,ሚኒስቴር ሕርሻ ስራሕቲ ምክልኻል ሓደጋን ኣጠቓቕማን ሓለዋን ልምዓት ሃፍቲ ተፈጥሮ ንምዝማን ንዝማን ዝኽግዛ ሰለስተ ሰብ ኣልቦ ነፈርቲ (ድሮን) ካብ መንግስቲ ጀርመን ብሓገዝ ረኺቡ። ኣምባሳደር ጀርመን ኣብ ኢትዮጵያ ስቴፈን ኡር፥ እተን ድሮናት ንሚኒስቴር ሕርሻ ዑመር ሑሴን ኣረኪቦምዎም። ዋጋ ሓንቲ ድሮን 28 ሺህ ዩሮ እንትኸውን፥ ኣብ ሓደ በረራ ብዘይምቁራፅ 90 ደቒቕ ዘኣክል ናይ ምብራር ዓቕሚ ከምዘለዋ ተገሊፁ። ብሓደ ግዘ ክሳብ 700 ሄክታር ዝሽፍን ምስሊ መሬት ብምስኣል ሓበሬታ ክሕዛ ከምዝኽእላ እውን ተገሊፁ። እተን ድሮናት ምስ መሬት ዝተትሓሓዙ ሓበሬታታት ብምእካብ ውፅኢታዊ ስራሕቲ ክሰርሓ ኢየን ዝብል ትፅቢት ኣሎ።
Agriculture,ቀዳማይ ሚኒስት ፌዴሪኢ ኣቢይ ኣሕመድ ዘፈር ሕርሻ ንምዝማን ኣብ ዝሕግዙ ቀረባት ቴክኖሎጂ፣ ፈጠራ ዕድል ስራሕ፣ ምትእስሳር ዕዳጋን ፋይናንስ ክላስተርን ትኹረት ከምዝግበር ኣፍሊጦም። እቶም ቀዳማይ ሚኒስትር ኣብ ዞባ ኣርሲ ወረዳታት ዶዶታን ሄጦሳን ዝተሰርሑ ስራሕቲ ሕርሻ ዑደት ኣካይዶም። እቲ ሎሚ መዓልቲ ዝገበሩዎ ዑደት፥ ኣብቲ ከባቢ ቅድሚ ሓደ ዓመት ዝገበሩዎ ዑደት ኣብ ዘፈር ሕርሻ ዘቐመጡዎም ኣንፈታት ስራሕ ኣፈፃፅኦም ንምዕዛብ ከምዝኾነ ተገሊፁ። ብመሰረት እዚ ዘሎ ኩነታትን ኣተሓሕዛን ሕርሻ ከምዘሐጎሶምን ቀፀልቲ ስራሕቲ ከምዘድሊዩን ምግላፆም ኢቢሲ ፀብፂቡ። ኣብቲ ዑደት ብዝዕባ ተራኢዩ ዘሎ ወራር ዕስለ ኣምበጣ ኣመልኪቶም ኣብ ዝሃቡዎ መብርሂ፥ ኣምበጣ ንምክልኻል መድሓኒት ዝነፅጋ 10 ኣውሮፕላናት ብኽራይ ንምምፃእ እናተሰርሐ ከምዝርከብ ገሊፆም።
Agriculture,ካብ ክልላት ዓፋርን ኣምሓራን ሓያል ዕስለ ኣንበጣ በረኻ ናብ ክልል ትግራይ ክኣቱ ከምዝኽእል ዝገልፁ ሓበሬታታት ከምዘለዉ ቢሮ ሕርሻን ልምዓት ገፀርን ክልል ትግራይ ኣፍሊጡ። ስለዝኾነ ብፍላይ ኣዋሰንቲ ወረዳታት እተን ክልላት ብሓፈሻ ድማ ኩለን ዕስለ ኣንበጣ ቅድሚ ሕዚ ዝሓልፈለን ዝነበራ ወረዳታት ልዑል ጥንቃቀ ክገብራ ከምዝግባእ ሓቢሩ። ዕስለ ኣምበጣ በረኻ ኣብ ወርሕ ነሓሰ 2012 ዓ.ም ኣብ 12 ወረዳታትን 57 ጣባያትን ትግራይ ከምዝተርኣየ ቢሮ ሕርሻን ልምዓት ገፀርን ክልል ትግራይ ምግላፁ ይዝከር። ብመሰረት እዚ ብብርኪ ክልል ዝተታሓዘ ኣንፈት በቲ ቢሮ ዝተጣየሸ ጉጅለ ቴክኒክ ምስ ሰብ ሞያ ዩንቨርስቲ መቐለ ብምትሕብባር እቲ ዕስለ ዝርከበሉ ከባቢ ዘፅነዐ እንትኸውን፥ ጉጅለ ሎጀስቲክ ድማ ዝተማእኸለ ደገፍ ንክህሉ ማሽናት መንፀጊ ኬሚካልን እቲ ዕስለ ኣንበጣ ንምብራር ዝሕግዙ ካልኦት ድምፂ ዝህቡ ነገራትን ናብቲ ዕስለ ኣንበጣ ብበዝሒ ዝርከበሉ ከባቢ ክባፃሕ ከምዝገበሩ ተገሊፁ ኢዩ።
Agriculture,ባንኪ ዓለም ዕቤት ዓውዲ ሕርሻ ንምድጋፍን ኣብ ንኡሽተይ መሬት ዝሓርሱ ሓረስቶት ዝሐሸ ኣማራፂ ንምፍጣርን ዘዓለመ 80 ሚሊየን ዶላር ኣሜሪካ ንኢትዮጵያ ሓገዝ ገይሩ። ቦርድ ፈፃሚ ስራሕ ባንኪ ዓለም ኣካል እቲ ባንኪ ዝኾነ ማሕበር ዓለም ለኸ ልምዓት ንኢትዮጵያ 80 ሚሊየን ዶላር ሓገዝ ንኽገብር ትማሊ ውሳነ ኣመሓላሊፉ ኢዩ። እቲ ሓገዝ ብቐንዱ መንግስቲ መፍረያይነት ዓውዲ ሕርሻ ንምምሕያሽ ኣብ ዝገብሮ ምንቅስቓስ ንምሕጋዝን ኣብ ንኡሽተይ መሬት ስራሕቲ ሕርሻ ዘሳልጡ ሓረስቶት ኣማራፂ ዕዳጋ ንምፍጣር ዝውዕል ኢዩ ተባሂሉ።
